orbital,energy_hartree,occupation,ligand_population
222,0.5356537716086991,0.0,0.11450484466134878
223,0.5436670110029089,0.0,0.011064503815699935
224,0.5717207474254193,0.0,0.9988324205846325
225,0.5914881705741996,0.0,0.9388850194906386
226,0.5981085188557989,0.0,0.4511133150324966
227,0.6228749761851415,0.0,0.014207494202337738
228,0.6399721190916845,0.0,0.8883229030492392
229,0.6468147809299998,0.0,0.02691892615012974
230,0.6528370920888756,0.0,0.9884846939380105
231,0.6549587148267626,0.0,0.6380637019470592
232,0.6565813512802351,0.0,0.3437302800067607
233,0.6634745495904655,0.0,0.2018608645379533
234,0.6659550749237589,0.0,0.2694106821271196
235,0.6725972891030197,0.0,0.5661500272602321
236,0.6748254235987903,0.0,0.061059927284851906
237,0.6864947779039823,0.0,0.3549966450985482
238,0.6880764951422579,0.0,0.6264233861831521
239,0.6920403797650447,0.0,0.03943749398377555
240,0.7008835306606483,0.0,0.03264756111261134
241,0.7031180445142875,0.0,0.14039042521720924
242,0.7075429513496679,0.0,0.4249269841648014
243,0.709481829881584,0.0,0.15892152689374694
244,0.7144607148320592,0.0,0.2621982592108758
245,0.7205549969680017,0.0,0.3187567636236901
246,0.7242093527041074,0.0,0.06481830272238114
247,0.7287212632937601,0.0,0.7997334023713427
248,0.7320601650661225,0.0,0.9322420074542407
249,0.7353140122551148,0.0,0.742430275297812
250,0.7439115419960594,0.0,0.13886855585435198
251,0.745338904310228,0.0,0.05537130924400194
252,0.7521092474403993,0.0,0.05078734823983519
253,0.755294051987891,0.0,0.46798120660922704
254,0.7592283862201366,0.0,0.7815770406193651
255,0.7609702182771368,0.0,0.8781917551121476
256,0.7651887472788084,0.0,0.594919599098735
257,0.7687611565339894,0.0,0.25501872975420403
258,0.7702254995453638,0.0,0.5675837307174662
259,0.7759692289450223,0.0,0.364454706212975
260,0.77705642549683,0.0,0.41783467049209877
261,0.7788210647310498,0.0,0.5606006003402546
262,0.7814888858110027,0.0,0.9191587057982082
263,0.7842829153333544,0.0,0.5677926595638358
264,0.7859793477825896,0.0,0.22822918817240498
265,0.789211262731888,0.0,0.2300968220338883
266,0.791662389706481,0.0,0.11381930056647716
267,0.7943263127506344,0.0,0.26492193496388083
268,0.7971680675518491,0.0,0.4106875372521225
269,0.8013683502370239,0.0,0.17212838069539035
270,0.8052129049928112,0.0,0.13751436042068518
271,0.8071942109940233,0.0,0.16308031704659331
272,0.8098922997854869,0.0,0.624074180819993
273,0.810650944164923,0.0,0.0771465822905828
274,0.8112655158891438,0.0,0.23611050854305057
275,0.8128977369916898,0.0,0.6798263696778231
276,0.814894789903698,0.0,0.7491408638881452
277,0.8177298816870444,0.0,0.678581711263712
278,0.8207765340629825,0.0,0.7186345712888218
279,0.8231443873359787,0.0,0.0851960403483247
280,0.8259667559280265,0.0,0.36772245167286277
281,0.8280247799556499,0.0,0.09856834196773616
282,0.8326811209189031,0.0,0.14856484432803427
283,0.8341129892781265,0.0,0.8242637893200307
284,0.8397180717129249,0.0,0.6610256077067842
285,0.8417948296972786,0.0,0.3855358767956866
286,0.84497353667521,0.0,0.7119761738736656
287,0.8480714154217989,0.0,0.6272426735961822
288,0.8494361474820216,0.0,0.2916412291042217
289,0.8523688122998606,0.0,0.3049379865453254
290,0.853197142478585,0.0,0.31273923018721966
291,0.8565992347446758,0.0,0.3622823577359737
292,0.8589368174914745,0.0,0.10073051313087143
293,0.8609127019217213,0.0,0.029985169327042045
294,0.8655538732018593,0.0,0.2068300115068084
295,0.8704284920829152,0.0,0.023945441517168847
296,0.8716896954009135,0.0,0.04556960421793821
297,0.8754668242185071,0.0,0.06202131310244667
298,0.8764036622137281,0.0,0.07671862978154496
299,0.8773043757869388,0.0,0.07828322326646901
300,0.8818911412090591,0.0,0.16796559469837782
301,0.8866077328349724,0.0,0.793199891022448
302,0.8899125877660998,0.0,0.2866169250340611
303,0.897212251582328,0.0,0.031858890459476576
304,0.8990951925640975,0.0,0.08157382412368858
305,0.9012339322543015,0.0,0.07301517522487143
306,0.9088221966930394,0.0,0.12300479790362441
307,0.9105154017116428,0.0,0.012562195930442653
308,0.9168053701088179,0.0,0.38390671187125486
309,0.918810406577662,0.0,0.0549999335496239
310,0.922071429383079,0.0,0.300315071258036
311,0.925209499562153,0.0,0.05273041653546249
312,0.9328410449299223,0.0,0.13313012786347822
313,0.9357915274402835,0.0,0.023279815761733606
314,0.9593228261968418,0.0,0.4794661476207685
315,0.96381346550643,0.0,0.6589902854313147
316,0.9665306501525626,0.0,0.05383793615410502
317,0.9714329909930481,0.0,0.07482288945521207
318,0.9785755870634907,0.0,0.0160642743327805
319,0.9814623665297244,0.0,0.051279738589993
320,0.9933737423298544,0.0,0.7225683032062136
321,0.9943416561163001,0.0,0.5063773562620184
322,0.9949566421630808,0.0,0.8842551623644875
323,0.9998858890545235,0.0,0.3046640867937428
324,1.008945059356476,0.0,0.9587344708218449
325,1.0272509524905526,0.0,0.04925086765992353
326,1.030069939490891,0.0,0.3586788739310339
327,1.0476459837846124,0.0,0.0005555639426919756
328,1.049231757539952,0.0,0.997806783035312
329,1.0781065163431411,0.0,0.0008996148968137096
330,1.0940932623802908,0.0,0.003806606845490402
331,1.1138700452283237,0.0,0.9568061421057117
332,1.1477843442006017,0.0,0.04145871730794886
333,1.1608423201701703,0.0,0.0002205500549928648
334,1.1662551523760971,0.0,0.9554686127863719
335,1.1701303570658517,0.0,0.015923188063890027
336,1.1947337647836134,0.0,0.9988085930282877
337,1.2212344739723158,0.0,0.030064794433656
338,1.2382226512369525,0.0,0.9819759482342855
339,1.2430650871904507,0.0,0.03369450844465429
